,X,Y
0,-2.2306514532274457,-1.5383693284284554
1,-2.0572802852705245,-1.5535983411864678
2,-1.8523870867759729,-1.5935744996762502
3,-1.639613380647014,-1.5783454869182378
4,-1.6159718577438003,-1.6088035124342626
5,-1.627792619195407,-1.6040444459473837
6,-1.4544214512384857,-1.6145143922185172
7,-1.7381197260770858,-1.6221288985975235
8,-1.7144782031738721,-1.6164180188132689
9,-1.4504811974212775,-1.4869714103701637
10,-0.9934117546257472,-1.4450916252856296
11,-0.5048202812925867,-1.4926822901544183
12,-0.6821317030667162,-1.5478874614022131
13,-0.7097134797871382,-1.5050558630203033
14,-0.7136537336043375,-1.5117185561019337
15,-0.9303676935504958,-1.510766742804558
16,-0.7885185561311957,-1.5002967965334244
17,-0.8358016019376321,-1.5583574076733466
18,-0.8161003328516176,-1.5288511954546977
19,-0.8397418557548313,-1.5069594896150549
20,-1.087977846238611,-1.5174294358861884
21,-0.8830846477440684,-1.488875036964915
22,-0.9934117546257472,-1.467935144422648
23,-1.3559151058084138,-1.4755496508016543
24,-1.032814292797776,-1.527899382157322
25,-1.1589024149482698,-1.5602610342680983
26,-1.1510219073138623,-1.5374175151310796
27,-1.1352608920450473,-1.531706635346825
28,-1.1392011458622555,-1.5754900470261106
29,-0.8515626172064382,-1.6554423640056757
30,-0.9067261706472821,-1.6602014304925545
31,-0.8515626172064382,-1.6068998858395112
32,-0.8594431248408457,-1.5326584486442008
33,-0.7648770332279821,-1.526947568859946
34,-0.8791443939268602,-1.506007676317679
35,-1.1155596229590328,-1.5469356481048373
36,-1.0249337851633684,-1.569779167241856
37,-1.020993531346169,-1.5117185561019337
38,-1.0249337851633684,-1.5117185561019337
39,-0.9224871859160971,-1.5088631162098063
40,-1.005232516077354,-1.4974413566412972
41,-1.0131130237117616,-1.3146932035451484
42,-0.8870249015612677,-1.1557403828833943
43,-0.8870249015612677,-1.1129087845014844
44,-1.0288740389805677,-1.0243901478455375
45,-1.4662422126900927,-1.0662699329300716
46,-1.840566325324366,-1.059607239848441
47,-1.8129845486039442,-1.0700771861195746
48,-1.6750756650018435,-1.1119569712041086
49,-1.5529277966685577,-1.0519927334694348
50,-1.0446350542493827,-0.9682331633003668
51,-0.9185469320988889,-1.0329564675219194
52,-0.6781914492495169,-0.9568114037318575
53,-0.6860719568839244,-0.9520523372449786
54,-1.3637956134428124,-0.870196393670662
55,-0.7333550026903518,-0.8958953526998079
56,-0.5875656114538524,-0.9006544191866869
57,-0.6900122107011237,-0.8939917261050564
58,-0.32750885951845715,-0.8045212761517336
59,-0.4260152049485291,-0.7426534118223084
60,-0.3866126667765003,-0.5913150975395602
61,-0.2999270827980352,-0.4580612359069519
62,-0.19354022973356463,-0.4685311821780854
63,-0.3196283518840496,-0.37620529233263533
64,-0.39055292059370855,-0.331470067355974
65,-0.16595845301314271,-0.36192809287199873
66,-0.15019743774432762,-0.12492658182543102
67,-0.08321312285187689,-0.06972141057763614
68,0.27929022833078077,-0.03735975846685982
69,0.7245389096747132,0.2729313764776425
70,1.0634007379541572,0.19012361960595014
71,1.4771273887604595,0.31766660145430387
72,1.173727844835836,0.29482308231728527
73,0.6260325642446413,0.1958344993902048
74,0.9924761692445071,0.2795940695592729
75,0.8742685547284208,0.16156922068467694
76,0.8388062703735913,-0.0963721829041578
77,0.48024317300813296,-0.049733331332744886
78,0.7087778944058981,-0.03260069197998095
79,0.7205986558575049,0.057821571270717576
80,0.7875829707499556,0.017845412780935068
81,0.9845956616100996,0.02070085267306239
82,0.7442401787607276,-0.052588771224872204
83,0.22806692870714515,-0.19726439242598984
84,0.12168007564266563,-0.1363483413939403
85,0.1768436290835095,-0.14491466107032228
86,0.5157054573629535,-0.09351674301203049
87,0.4369003810188959,0.10921948932900936
88,0.44084063483610414,0.04544799840483251
89,0.4763029191909247,0.0007127734281711358
90,-0.47329825075496545,0.029267172349444356
91,-0.08321312285187689,0.09589410316574853
92,-0.0438105846798481,0.3100520950752977
93,0.24776819779315953,0.27864225626189715
94,0.2320071825243534,0.28054588285664867
95,0.212305913438339,0.064484264352348
96,0.4920639344597398,-0.004998106356083508
97,0.26746946687917394,-0.016419865924592797
98,0.05863601456742316,-0.054492397819623756
99,0.3147525126856103,0.036881678728450544
100,0.8821490623628283,0.036881678728450544
101,1.0831020070401716,0.13967751484503413
102,0.7521206863951262,-0.03260069197998095
103,0.7481804325779269,0.09018322338149388
104,0.6299728180618406,0.007375466509801553
105,0.3265732741372171,0.12159306219489444
106,0.7481804325779269,-0.15824004723358312
107,0.8427465241907995,-0.08304679674089697
108,0.7560609402123344,-0.038311571764235594
109,0.66543510241667,-0.06781778398288459
110,0.8782088085456201,-0.04116701165636292
111,0.9530736310724783,-0.004046293058707734
112,0.9491333772552701,0.009279093104553101
113,0.9767151539756921,0.051158878189087154
114,1.090982514674579,0.13206300846602795
115,1.2328316520938791,0.224388898311478
116,1.2604134288143012,0.08161690370511192
117,1.201309621556258,0.07590602392085728
118,1.2485926673626941,0.043544371810080966
119,1.1343253066638073,-0.038311571764235594
120,0.7757622092983488,0.004520026617674232
121,0.8782088085456201,0.02355629256518971
122,1.2288913982766798,0.0968459164631243
123,1.3234574898895435,0.1482438345214161
124,0.9215516005348571,0.15395471430567076
125,0.9176113467176489,0.19012361960595014
126,1.0358189612337352,0.27864225626189715
127,0.9688346463412845,0.19393087279545326
128,1.090982514674579,0.24628060415112082
129,0.8585075394596057,0.2396179110694904
130,0.8900295699972269,0.3538355067545833
131,1.0161176921477209,0.3785826524863534
132,1.0988630223089866,0.5127883274163375
133,0.9648943925240852,0.6336686161830608
134,0.9727749001584928,0.6460421890489458
135,1.1697875910186366,0.46424584925017304
136,1.2288913982766798,0.4147515577866328
137,1.1500863219326223,0.35478732005195907
138,1.0555202303197495,0.4366432636262756
139,1.1185642913950011,0.26817230999076364
140,1.1343253066638073,0.24913604404324816
141,0.9806554077929003,0.31576297485955235
142,1.1146240375777927,0.32908836102281314
143,0.7678817016639413,0.40523342481287505
144,0.3620355584920466,0.42807694394989365
145,0.5590482493521906,0.540390913040235
146,0.7008973867714906,0.4290287572472694
147,0.7324194173091118,0.3205220413464312
148,0.7797024631155481,0.2910158291277822
149,0.7954634783843633,0.30719665518317035
150,0.29899149741679515,0.31100390837267344
151,0.5905702798898117,0.4299805705446452
152,0.5275262188145693,0.5337282199586045
153,0.14138134472868003,0.4699567290344277
154,0.02317373021259367,0.40618523811025087
155,-0.9067261706472821,0.42807694394989365
156,-0.9382482011849033,0.4185588109761359
157,-0.8042795714000108,0.49375206146882206
158,-0.8791443939268602,0.4366432636262756
159,-0.7175939874215457,0.41760699767876014
160,-1.1904244454858912,0.40999249129975396
161,-1.0249337851633684,0.44235414341053025
162,-0.7097134797871382,0.47090854233180346
163,-0.9382482011849033,0.47471579552130655
164,-0.8279210943032245,0.5089810742268345
165,-0.7333550026903518,0.4471132098974091
166,-0.6151473881742655,0.4490168364921607
167,-0.5836253576366442,0.4299805705446452
168,-0.8318613481204238,0.44616139660003334
169,-1.1589024149482698,0.44235414341053025
170,-0.6781914492495169,0.40142617162337196
171,-0.524521550378601,0.5042220077399555
172,-0.7097134797871382,0.5499090460139927
173,-0.721534241238745,0.5299209667691015
174,-1.0840375924214116,0.649849442238449
175,-1.103738861507426,0.6812592810518495
176,-1.0997986076902266,0.7735851708972996
177,-0.8318613481204238,0.9496706309118178
178,-0.8712638862924525,0.9353934314511811
179,-1.0249337851633684,1.0277193212966313
180,-1.174663430217076,1.0048758021596127
181,-1.5135252584965289,0.9677550835619575
182,-1.9390726707544381,0.84782660809261
183,-1.485943481776107,0.8973208995561502
184,-0.9185469320988889,1.0781654260575473
185,-0.4063139358625147,1.0943462521129355
186,-0.28810632134642833,1.1143343313578267
187,-0.26840505226041395,1.0105866819438674
188,-0.2959868289808359,1.1190933978447055
189,-0.0438105846798481,1.2666244589379505
190,0.16896312144910197,1.2218892339612892
191,0.2201864210727376,1.3665648551624068
192,0.4566016501049103,1.4398544790603414
193,0.49994444209414735,1.537891248690046
194,0.7166584020403056,1.681615056593788
195,0.9097308390832414,1.75776012038385
196,0.9924761692445071,1.8434233171476695
197,0.9136710929004496,1.744434734220589
198,1.2485926673626941,1.7948808389815052
199,1.102803276126186,1.8281943043896571
200,1.161907083384229,1.8814958490427005
201,1.0003566768789147,1.992858004835666
202,0.9018503314488427,1.9652554192117686
203,0.8821490623628283,1.824387051200154
204,0.5472274879005836,1.6911331895675457
205,0.8506270318251982,1.7396756677337102
206,1.5441117036529102,1.808206225144766
207,1.5598727189217163,1.5559757013401858
208,1.1579668295670298,1.6045181795063503
209,1.485007896394867,1.610229059290605
210,1.8317502323087185,1.4027337604626862
211,1.9538981006420042,1.420818213112826
212,1.894794293383961,1.2019011547163978
213,1.6465583029001813,1.1524068632528577
214,1.5047091654808813,1.2409254999088046
215,1.3352782513411594,1.365613041865031
216,1.3352782513411594,1.4017819471653103
217,1.5953350032765456,1.5788192204772045
218,1.7647659174162678,1.7349166012468313
